25.039410,121.506676,臺北,466920,2023-06-01T00:00:00+08:00,6.3,230,1.3,25.3,0.98,997.3,22.5,2.4,320,2303,1.3,230,2353,0.00,30.1,1210,23.8,1946,1.6,21-30,陰,臺北市,01,中正區,036
25.039410,121.506676,臺北,466920,2023-06-01T00:10:00+08:00,6.3,220,1.4,25.2,0.99,997.3,0.0,2.4,320,2303,1.3,230,2353,0.00,25.3,0001,25.2,0005,0.0,21-30,陰,臺北市,01,中正區,036
25.039410,121.506676,臺北,466920,2023-06-01T00:20:00+08:00,6.3,220,2.0,25.3,0.98,997.2,0.0,2.4,320,2303,1.3,230,2353,0.00,25.3,0001,25.2,0005,0.0,21-30,陰,臺北市,01,中正區,036
25.039410,121.506676,臺北,466920,2023-06-01T00:30:00+08:00,6.3,230,2.1,25.3,0.98,997.0,0.0,2.4,320,2303,1.3,230,2353,0.00,25.4,0028,25.2,0005,0.0,21-30,陰,臺北市,01,中正區,036
25.039410,121.506676,臺北,466920,2023-06-01T00:40:00+08:00,6.3,230,1.4,25.3,0.98,997.0,0.0,2.4,320,2303,1.3,230,2353,0.00,25.4,0028,25.2,0005,0.0,21-30,陰,臺北市,01,中正區,036
25.039410,121.506676,臺北,466920,2023-06-01T00:50:00+08:00,6.3,240,1.3,25.4,0.98,997.0,0.0,2.4,320,2303,1.3,230,2353,0.00,25.4,0028,25.2,0005,0.0,21-30,陰,臺北市,01,中正區,036
25.039410,121.506676,臺北,466920,2023-06-01T01:00:00+08:00,6.3,250,1.3,25.4,0.98,996.9,0.0,3.8,210,0021,2.4,230,0025,0.00,25.4,0028,25.2,0005,0.0,21-30,陰,臺北市,01,中正區,036
25.039410,121.506676,臺北,466920,2023-06-01T01:10:00+08:00,6.3,240,0.5,25.3,0.98,996.8,0.0,3.8,210,0021,2.4,230,0025,0.00,25.4,0028,25.2,0005,0.0,21-30,陰,臺北市,01,中正區,036
25.039410,121.506676,臺北,466920,2023-06-01T01:20:00+08:00,6.3,260,0.6,25.3,0.99,996.6,0.0,3.8,210,0021,2.4,230,0025,0.00,25.4,0028,25.2,0005,0.0,16-20,陰,臺北市,01,中正區,036
25.039410,121.506676,臺北,466920,2023-06-01T01:30:00+08:00,6.3,260,0.7,25.3,0.99,996.6,0.0,3.8,210,0021,2.4,230,0025,0.00,25.4,0028,25.2,0005,0.0,16-20,陰,臺北市,01,中正區,036
