25.039410,121.506676,臺北,466920,2019-08-01T00:00:00+08:00,6.2550,120,3.40,30.50,0.68,1003.50,0,8.50,110,2333,5.10,130,2329,0,臺北市,01,中正區,036
25.039410,121.506676,臺北,466920,2019-08-01T00:10:00+08:00,6.2550,130,2.20,30.50,0.69,1003.60,0,8.50,110,2333,5.10,130,2329,0,臺北市,01,中正區,036
25.039410,121.506676,臺北,466920,2019-08-01T00:20:00+08:00,6.2550,130,2.90,30.40,0.69,1003.50,0,8.50,110,2333,5.10,130,2329,0,臺北市,01,中正區,036
25.039410,121.506676,臺北,466920,2019-08-01T00:30:00+08:00,6.2550,130,2.50,30.30,0.69,1003.30,0,8.50,110,2333,5.10,130,2329,0,臺北市,01,中正區,036
25.039410,121.506676,臺北,466920,2019-08-01T00:40:00+08:00,6.2550,130,3.50,30.30,0.69,1003.20,0,8.50,110,2333,5.10,130,2329,0,臺北市,01,中正區,036
25.039410,121.506676,臺北,466920,2019-08-01T00:50:00+08:00,6.2550,130,3.20,30.30,0.69,1003.10,0,8.50,110,2333,5.10,130,2329,0,臺北市,01,中正區,036
25.039410,121.506676,臺北,466920,2019-08-01T01:00:00+08:00,6.2550,140,3,30.20,0.69,1003.10,0,6.50,110,0012,3.50,130,0040,0,臺北市,01,中正區,036
25.039410,121.506676,臺北,466920,2019-08-01T01:10:00+08:00,6.2550,140,2.70,30.20,0.69,1003.10,0,6.50,110,0012,3.50,130,0040,0,臺北市,01,中正區,036
25.039410,121.506676,臺北,466920,2019-08-01T01:20:00+08:00,6.2550,140,2.60,30.10,0.70,1003,0,6.50,110,0012,3.50,130,0040,0,臺北市,01,中正區,036
25.039410,121.506676,臺北,466920,2019-08-01T01:30:00+08:00,6.2550,130,2.90,30,0.70,1002.80,0,6.50,110,0012,3.50,130,0040,0,臺北市,01,中正區,036
25.039410,121.506676,臺北,466920,2019-08-01T01:40:00+08:00,6.2550,110,2.50,29.90,0.70,1002.70,0,6.50,110,0012,3.50,130,0040,0,臺北市,01,中正區,036
25.039410,121.506676,臺北,466920,2019-08-01T01:50:00+08:00,6.2550,130,4,29.90,0.70,1002.80,0,6.50,110,0012,3.50,130,0040,0,臺北市,01,中正區,036
25.039410,121.506676,臺北,466920,2019-08-01T02:00:00+08:00,6.2550,130,3.60,30,0.70,1002.70,0,7.70,120,0156,4,130,0149,0,臺北市,01,中正區,036
25.039410,121.506676,臺北,466920,2019-08-01T02:10:00+08:00,6.2550,120,3.80,29.90,0.70,1002.70,0,7.70,120,0156,4,130,0149,0,臺北市,01,中正區,036
25.039410,121.506676,臺北,466920,2019-08-01T02:20:00+08:00,6.2550,120,3.60,29.90,0.70,1002.80,0,7.70,120,0156,4,130,0149,0,臺北市,01,中正區,036
25.039410,121.506676,臺北,466920,2019-08-01T02:30:00+08:00,6.2550,130,3.40,29.90,0.70,1002.80,0,7.70,120,0156,4,130,0149,0,臺北市,01,中正區,036
25.039410,121.506676,臺北,466920,2019-08-01T02:40:00+08:00,6.2550,110,3.30,29.80,0.70,1002.70,0,7.70,120,0156,4,130,0149,0,臺北市,01,中正區,036
25.039410,121.506676,臺北,466920,2019-08-01T02:50:00+08:00,6.2550,100,2.40,29.90,0.70,1002.70,0,7.70,120,0156,4,130,0149,0,臺北市,01,中正區,036
25.039410,121.506676,臺北,466920,2019-08-01T03:00:00+08:00,6.2550,110,1.60,29.80,0.70,1002.60,0,7.10,140,0223,4,120,0214,0,臺北市,01,中正區,036
25.039410,121.506676,臺北,466920,2019-08-01T03:10:00+08:00,6.2550,130,0.80,29.60,0.71,1002.60,0,7.10,140,0223,4,120,0214,0,臺北市,01,中正區,036
25.039410,121.506676,臺北,466920,2019-08-01T03:20:00+08:00,6.2550,120,1.60,29.60,0.72,1002.70,0,7.10,140,0223,4,120,0214,0,臺北市,01,中正區,036
25.039410,121.506676,臺北,466920,2019-08-01T03:30:00+08:00,6.2550,140,1.90,29.70,0.70,1002.80,0,7.10,140,0223,4,120,0214,0,臺北市,01,中正區,036
25.039410,121.506676,臺北,466920,2019-08-01T03:40:00+08:00,6.2550,140,1.70,29.60,0.70,1002.70,0,7.10,140,0223,4,120,0214,0,臺北市,01,中正區,036
25.039410,121.506676,臺北,466920,2019-08-01T03:50:00+08:00,6.2550,130,1.50,29.50,0.71,1002.70,0,7.10,140,0223,4,120,0214,0,臺北市,01,中正區,036
25.039410,121.506676,臺北,466920,2019-08-01T04:00:00+08:00,6.2550,140,2.10,29.40,0.71,1002.70,0,4.30,120,0319,2.20,140,0327,0,臺北市,01,中正區,036
25.039410,121.506676,臺北,466920,2019-08-01T04:10:00+08:00,6.2550,130,2,29.40,0.71,1002.60,0,4.30,120,0319,2.20,140,0327,0,臺北市,01,中正區,036
25.039410,121.506676,臺北,466920,2019-08-01T04:20:00+08:00,6.2550,150,1.80,29.30,0.71,1002.70,0,4.30,120,0319,2.20,140,0327,0,臺北市,01,中正區,036
25.039410,121.506676,臺北,466920,2019-08-01T04:30:00+08:00,6.2550,140,1.70,29.30,0.71,1002.70,0,4.30,120,0319,2.20,140,0327,0,臺北市,01,中正區,036
25.039410,121.506676,臺北,466920,2019-08-01T04:40:00+08:00,6.2550,110,1.10,28.90,0.73,1002.90,0,4.30,120,0319,2.20,140,0327,0,臺北市,01,中正區,036
25.039410,121.506676,臺北,466920,2019-08-01T04:50:00+08:00,6.2550,120,0.40,28.90,0.73,1002.90,0,4.30,120,0319,2.20,140,0327,0,臺北市,01,中正區,036
25.039410,121.506676,臺北,466920,2019-08-01T05:00:00+08:00,6.2550,130,1.20,29.10,0.73,1002.90,0,3.80,150,0413,2.20,140,0413,0,臺北市,01,中正區,036
25.039410,121.506676,臺北,466920,2019-08-01T05:10:00+08:00,6.2550,150,1.10,29,0.73,1003,0,3.80,150,0413,2.20,140,0413,0,臺北市,01,中正區,036
25.039410,121.506676,臺北,466920,2019-08-01T05:20:00+08:00,6.2550,180,1.30,29,0.74,1003.10,0,3.80,150,0413,2.20,140,0413,0,臺北市,01,中正區,036
25.039410,121.506676,臺北,466920,2019-08-01T05:30:00+08:00,6.2550,180,1,28.90,0.73,1003.20,0,3.80,150,0413,2.20,140,0413,0,臺北市,01,中正區,036
25.039410,121.506676,臺北,466920,2019-08-01T05:40:00+08:00,6.2550,180,0.60,28.80,0.74,1003.30,0,3.80,150,0413,2.20,140,0413,0.01,臺北市,01,中正區,036
25.039410,121.506676,臺北,466920,2019-08-01T05:50:00+08:00,6.2550,150,1,28.90,0.74,1003.50,0,3.80,150,0413,2.20,140,0413,0.01,臺北市,01,中正區,036
25.039410,121.506676,臺北,466920,2019-08-01T06:00:00+08:00,6.2550,140,1.70,29.20,0.72,1003.50,0,3,150,0552,1.70,140,0559,0.03,臺北市,01,中正區,036
